@RELATION smartphone

@ATTRIBUTE Gender {Female, LGBTQ+, Male}
@ATTRIBUTE Age_range {18-25, 26-32, 26-35, 33-40, 36-45, 46-55, 56+, 60+}
@ATTRIBUTE Status {Married, Single, Student, Working}
@ATTRIBUTE Top3_smartphone_activities {'/, Email, Finance', 'Art photography, Video editing, Upload stories', 'Chat with family, Read e-books, Listen to radio', 'Cloud apps, Communication/meetings, Social media', 'Communication, Take photos, Social media', 'Communication/meetings, Social media', 'Email, , Finance', 'GPS navigation, Check car condition, Listen to podcasts', 'Online meetings, Schedule management, Email', 'Online shopping, Social media, Finance', 'Online shopping, Track delivery, Customer chat', 'Play esports, Stream games, Community chat', 'Play games', 'Play games, Streaming, Social media', 'Play games, Streaming, Take photos/videos', 'Play games, Take photos, Watch movies', 'Play games, Take photos/videos', 'Play games, Take photos/videos, Cloud apps', 'Play games, Take photos/videos, Social media', 'Play games, Watch movies, Take photos', 'Product photography, Edit reviews, Online marketplace', 'Read news, Check stocks, Finance', 'Social media, Take photos/videos, Watch movies/Listen to music', 'Streaming, Take photos/videos, Edit video', 'Take photos, Listen to music, Social media', 'Take photos/videos, Communication/meetings, Social media', 'Take photos/videos, Watch movies/Listen to music, Online shopping', 'TikTok, Livestream, Search information', 'Track delivery, Customer chat, Email', 'Watch movies, Listen to music, Take photos', 'Watch movies, Play games, Take photos', 'Watch movies, Take photos, Listen to music', 'Watch movies/listen to music', 'Watch movies/listen to music, Communication/meetings, Social media', 'Watch movies/listen to music, Play games', 'Watch movies/listen to music, Play games, Cloud apps', 'Watch movies/listen to music, Play games, Communication/meetings', 'Watch movies/listen to music, Play games, Social media', 'Watch movies/listen to music, Play games, Take photos', 'Watch movies/listen to music, Play games, Take photos/videos', 'Watch movies/listen to music, Social media', 'Watch movies/listen to music, Take photos/videos', 'Watch movies/listen to music, Take photos/videos, Communication/meetings', 'Watch movies/listen to music, Take photos/videos, Social media'}
@ATTRIBUTE Frequent_apps {CapCut, Discord, Facebook, 'Facebook Messenger', 'Facebook, Facebook Messenger, Line', 'Facebook, Facebook Messenger, Spotify', 'Facebook, Facebook Messenger, Spotify, TikTok', 'Facebook, TikTok, Line', 'Facebook, YouTube', 'Facebook, YouTube, Facebook Messenger', 'Facebook, YouTube, Facebook Messenger, Spotify', 'Facebook, YouTube, Facebook Messenger, TikTok', Gmail, 'Google Maps', Instagram, 'Instagram, Facebook Messenger, TikTok', 'Instagram, Facebook, Facebook Messenger, Spotify, TikTok', 'Instagram, Facebook, Facebook Messenger, TikTok', 'Instagram, Facebook, Facebook Messenger, TikTok, LINE', 'Instagram, Facebook, Facebook Messenger, TikTok, Telegram', 'Instagram, Facebook, TikTok', 'Instagram, Facebook, YouTube', 'Instagram, Facebook, YouTube, Facebook Messenger', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok, Telegram', 'Instagram, Facebook, YouTube, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram', 'Instagram, Facebook, YouTube, Facebook Messenger, Telegram', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line, X', 'Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Telegram', 'Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok', 'Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok', 'Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram', 'Instagram, Facebook, YouTube, Spotify, TikTok', 'Instagram, Facebook, YouTube, TikTok', 'Instagram, Spotify, TikTok', 'Instagram, TikTok', 'Instagram, YouTube, Facebook Messenger, Spotify, TikTok', 'Instagram, YouTube, Facebook Messenger, TikTok', 'Instagram, YouTube, Spotify, Telegram', 'Instagram, YouTube, Spotify, TikTok', 'Instagram, YouTube, TikTok', LINE, 'Microsoft Teams', SET, Shopee, Telegram, TikTok, VSCO, WhatsApp, YouTube, 'YouTube, Facebook Messenger, Discord, Wise', 'YouTube, TikTok'}
@ATTRIBUTE Daily_usage_duration {'0-1 hours', '1-3 hours', '3-5 hours', '5-6 hours', '>5 hours'}
@ATTRIBUTE Smartphone_importance {Essential, 'Highly essential', 'Not important', 'Not necessary', 'Somewhat important'}
@ATTRIBUTE Key_factor_online_purchase {Battery, Brand, Camera, Design, Durability, Ecosystem, Features, Performance, Price, 'Product features', 'Product reviews', Reliability, 'Sensor quality', Simplicity, Stability, 'Value for money'}
@ATTRIBUTE Brand_satisfaction NUMERIC
@ATTRIBUTE Purchase_problem {'After-sales service issues', 'Blurry camera', 'Cannot try product before buying', 'Complex payment process', 'Concerns about after-sales service', 'Concerns about payment security', 'Concerns about safety', 'Concerns about warranty', 'Dead pixels on screen', 'Delivery delays', 'Device overheats', 'Difficult return process', 'Difficult to compare prices', 'Insufficient storage', 'Issues with delivery', 'Limited warranty coverage', 'No problems', 'Outdated system', 'Payment issues', 'Payment security concerns', 'Product is too expensive', 'Product quality doesn\'t match ads', 'System crashes frequently', 'Unable to inspect product', 'Uncertainty about after-sales service', 'Uncertainty about warranty', 'Warranty or service concerns'}
@ATTRIBUTE Monthly_income {100001-150000, 15001-20000, 20001-30000, 25001-35000, 30001-40000, 30001-50000, 50001, 50001-100000, 'Less than 15000'}
@ATTRIBUTE Occupation {Artist, 'Business owner', 'Civil servant', 'Content creator', 'Delivery staff', Employee, 'Factory worker', Freelancer, Housewife, Investor, 'Logistics staff', Manager, 'Office worker', 'Online seller', 'Private company employee', Retired, Student}
@ATTRIBUTE Current_brand {Apple, Huawei, Infinix, Oppo, Realme, 'Realme 7 5G', Redmi, Samsung, Vivo, Xiaomi}

@DATA
Male,26-35,Student,'Watch movies/listen to music, Social media',Discord,'0-1 hours','Somewhat important','Sensor quality',1,'Uncertainty about after-sales service','Less than 15000','Private company employee',Infinix
Female,26-35,Married,'Cloud apps, Communication/meetings, Social media','Instagram, YouTube, Facebook Messenger, Spotify, TikTok','0-1 hours','Highly essential',Price,3,'Delivery delays',15001-20000,'Online seller',Oppo
Female,18-25,Student,'Watch movies/listen to music, Play games, Take photos/videos','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok','5-6 hours','Not necessary',Camera,2,'Outdated system','Less than 15000',Investor,Infinix
Male,56+,Student,'Play games, Take photos, Watch movies','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok','3-5 hours',Essential,Durability,3,'Product is too expensive','Less than 15000','Factory worker',Vivo
Female,18-25,Married,'Watch movies/listen to music, Play games, Cloud apps','Instagram, Facebook, TikTok','3-5 hours','Not necessary','Sensor quality',2,'Payment issues','Less than 15000','Logistics staff','Realme 7 5G'
Male,46-55,Student,'Watch movies/listen to music, Social media','Instagram, YouTube, TikTok','>5 hours','Highly essential',Features,2,'Concerns about safety','Less than 15000',Freelancer,Infinix
LGBTQ+,18-25,Working,'Watch movies/listen to music, Take photos/videos, Communication/meetings','Instagram, Facebook, Facebook Messenger, TikTok, Telegram','>5 hours',Essential,Features,1,'Blurry camera','Less than 15000',Student,Apple
LGBTQ+,36-45,Married,'Watch movies/listen to music, Take photos/videos, Social media','YouTube, TikTok','0-1 hours','Not important',Brand,5,'Device overheats','Less than 15000',Investor,Redmi
Female,26-35,Working,'Watch movies/listen to music, Play games','Facebook, Facebook Messenger, Spotify, TikTok','>5 hours','Highly essential',Battery,3,'Insufficient storage','Less than 15000',Student,Huawei
Male,33-40,Student,'Online shopping, Track delivery, Customer chat','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','>5 hours','Not necessary',Camera,4,'Warranty or service concerns','Less than 15000','Business owner',Xiaomi
Female,33-40,Student,'Watch movies/listen to music, Play games, Take photos/videos','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok','0-1 hours',Essential,Stability,2,'Concerns about safety','Less than 15000','Business owner',Realme
Female,18-25,Student,'Play games','Instagram, Facebook, YouTube, TikTok','>5 hours','Somewhat important',Performance,1,'Insufficient storage',15001-20000,'Factory worker',Realme
Male,18-25,Single,'Watch movies/listen to music, Play games, Social media',Facebook,'>5 hours','Highly essential',Price,5,'Issues with delivery','Less than 15000',Student,Redmi
LGBTQ+,36-45,Single,'Communication/meetings, Social media','Instagram, Spotify, TikTok','>5 hours','Somewhat important',Stability,4,'Limited warranty coverage','Less than 15000',Investor,Redmi
Female,36-45,Single,'Social media, Take photos/videos, Watch movies/Listen to music',Telegram,'3-5 hours','Somewhat important',Ecosystem,4,'Unable to inspect product','Less than 15000',Artist,Huawei
Male,46-55,Working,'Art photography, Video editing, Upload stories','Instagram, TikTok','3-5 hours','Not necessary',Stability,3,'Uncertainty about after-sales service',20001-30000,'Civil servant',Huawei
LGBTQ+,46-55,Student,'Play games, Take photos/videos','Facebook, TikTok, Line','5-6 hours','Not necessary',Battery,5,'Difficult return process','Less than 15000','Private company employee','Realme 7 5G'
Male,56+,Student,'Watch movies/listen to music, Take photos/videos','Instagram, YouTube, Facebook Messenger, TikTok','3-5 hours','Not important',Features,5,'No problems','Less than 15000',Retired,Apple
Female,26-35,Married,'Take photos, Listen to music, Social media','Instagram, YouTube, Spotify, Telegram','5-6 hours','Somewhat important',Reliability,4,'Dead pixels on screen','Less than 15000','Factory worker',Xiaomi
Female,18-25,Married,'Watch movies/listen to music, Play games, Cloud apps','Instagram, Facebook, TikTok','3-5 hours','Not necessary','Sensor quality',2,'Payment issues','Less than 15000','Logistics staff','Realme 7 5G'
Female,18-25,Student,'Social media, Take photos/videos, Watch movies/Listen to music',Instagram,'>5 hours',Essential,Design,5,'Concerns about payment security','Less than 15000',Student,Vivo
Female,26-32,Married,'Email, , Finance','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line, X','0-1 hours',Essential,Features,3,'Concerns about warranty',20001-30000,Student,Apple
LGBTQ+,60+,Married,'Art photography, Video editing, Upload stories',Facebook,'1-3 hours',Essential,'Sensor quality',4,'Payment security concerns','Less than 15000','Business owner','Realme 7 5G'
Male,18-25,Single,'Play games','Instagram, Facebook, TikTok','>5 hours',Essential,Brand,2,'Dead pixels on screen','Less than 15000',Artist,Apple
LGBTQ+,26-32,Married,'Watch movies/listen to music, Play games',Facebook,'>5 hours','Highly essential',Battery,3,'Delivery delays',50001-100000,'Private company employee',Samsung
Male,26-32,Married,'Read news, Check stocks, Finance','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok','>5 hours','Somewhat important',Simplicity,5,'Concerns about warranty',100001-150000,Housewife,Oppo
LGBTQ+,26-32,Married,'Email, , Finance','Instagram, Facebook, YouTube, TikTok','>5 hours','Highly essential','Product features',1,'Difficult return process',20001-30000,'Civil servant',Huawei
LGBTQ+,56+,Married,'Art photography, Video editing, Upload stories','Instagram, Facebook, Facebook Messenger, TikTok, Telegram','>5 hours','Not necessary','Product reviews',2,'Difficult to compare prices',50001-100000,'Private company employee',Oppo
Male,46-55,Single,'Watch movies/listen to music, Take photos/videos, Communication/meetings',TikTok,'3-5 hours','Not necessary',Features,1,'Limited warranty coverage','Less than 15000','Factory worker',Xiaomi
Male,60+,Single,'Play games, Take photos, Watch movies','Facebook, Facebook Messenger, Line','5-6 hours',Essential,'Value for money',4,'Concerns about after-sales service','Less than 15000','Delivery staff','Realme 7 5G'
Female,26-32,Married,'Email, , Finance','Facebook, YouTube, Facebook Messenger','5-6 hours','Not important',Brand,5,'Concerns about safety',50001-100000,'Delivery staff',Samsung
LGBTQ+,26-32,Student,'Play games, Take photos/videos, Cloud apps',Facebook,'0-1 hours',Essential,Performance,3,'Unable to inspect product','Less than 15000',Investor,Huawei
Male,36-45,Single,'Online meetings, Schedule management, Email','Facebook, YouTube, Facebook Messenger','3-5 hours',Essential,Price,1,'Concerns about after-sales service','Less than 15000',Employee,Realme
Female,36-45,Working,'Take photos, Listen to music, Social media','Instagram, YouTube, Spotify, TikTok','0-1 hours','Somewhat important',Stability,2,'Concerns about payment security',15001-20000,'Delivery staff',Xiaomi
Male,46-55,Working,'Watch movies/listen to music, Play games, Communication/meetings','Instagram, YouTube, Spotify, Telegram','5-6 hours','Not important',Design,3,'Device overheats',15001-20000,Housewife,Xiaomi
Male,26-35,Married,'Streaming, Take photos/videos, Edit video','Instagram, Spotify, TikTok','5-6 hours','Not important',Design,5,'Difficult to compare prices',30001-50000,Employee,Oppo
LGBTQ+,36-45,Student,'Watch movies/listen to music, Take photos/videos','Microsoft Teams','0-1 hours','Not important','Product reviews',3,'Insufficient storage','Less than 15000',Freelancer,Infinix
LGBTQ+,36-45,Student,'Watch movies/listen to music, Take photos/videos, Communication/meetings','Microsoft Teams','5-6 hours',Essential,'Product reviews',5,'Blurry camera',20001-30000,Employee,Realme
Male,56+,Student,'Watch movies/listen to music, Play games, Cloud apps','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line, X','0-1 hours','Not necessary','Product features',4,'Concerns about payment security','Less than 15000',Freelancer,Redmi
Male,46-55,Student,'Watch movies/listen to music, Social media','Instagram, YouTube, TikTok','>5 hours','Highly essential',Features,2,'Concerns about safety','Less than 15000',Freelancer,Infinix
Female,56+,Working,'Online shopping, Social media, Finance','Instagram, Facebook, Facebook Messenger, TikTok, Telegram','0-1 hours','Somewhat important',Price,4,'Uncertainty about after-sales service',15001-20000,Employee,Oppo
LGBTQ+,36-45,Working,'Cloud apps, Communication/meetings, Social media','Instagram, Facebook, YouTube, Facebook Messenger','3-5 hours',Essential,Features,4,'Warranty or service concerns','Less than 15000',Investor,Xiaomi
Male,56+,Married,'/, Email, Finance',VSCO,'3-5 hours','Somewhat important',Simplicity,5,'Blurry camera','Less than 15000',Retired,Redmi
LGBTQ+,60+,Single,'Chat with family, Read e-books, Listen to radio',VSCO,'>5 hours','Highly essential',Brand,4,'Device overheats',15001-20000,'Logistics staff',Vivo
Female,18-25,Single,'Play games, Watch movies, Take photos','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok','5-6 hours',Essential,Battery,5,'Outdated system','Less than 15000','Factory worker',Realme
Male,56+,Married,'Track delivery, Customer chat, Email','Instagram, Facebook Messenger, TikTok','0-1 hours','Not important',Durability,2,'Limited warranty coverage','Less than 15000','Civil servant','Realme 7 5G'
Male,36-45,Married,'Take photos/videos, Watch movies/Listen to music, Online shopping','Instagram, Facebook, Facebook Messenger, TikTok, LINE','3-5 hours','Not important',Reliability,5,'Payment issues','Less than 15000','Content creator','Realme 7 5G'
Female,26-32,Married,'Watch movies/listen to music, Take photos/videos','Microsoft Teams','3-5 hours','Highly essential',Price,1,'System crashes frequently','Less than 15000',Freelancer,Realme
Male,46-55,Student,'Watch movies/listen to music, Social media','Instagram, YouTube, TikTok','>5 hours','Highly essential',Features,2,'Concerns about safety','Less than 15000',Freelancer,Infinix
LGBTQ+,18-25,Student,'Watch movies/listen to music, Take photos/videos',Shopee,'3-5 hours','Somewhat important',Price,1,'Product is too expensive','Less than 15000','Private company employee',Redmi
Female,46-55,Single,'Watch movies/listen to music','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line','5-6 hours',Essential,'Product reviews',2,'Concerns about safety',15001-20000,Freelancer,Apple
Male,26-32,Single,'Watch movies/listen to music, Play games, Take photos/videos','Instagram, Facebook, YouTube, Spotify, TikTok','>5 hours','Not important',Durability,3,'Uncertainty about warranty','Less than 15000',Manager,Realme
Male,46-55,Working,'Watch movies/listen to music, Play games, Communication/meetings','Instagram, Facebook, TikTok','3-5 hours','Highly essential',Brand,5,'No problems','Less than 15000',Housewife,'Realme 7 5G'
Female,36-45,Single,'Watch movies/listen to music, Social media','Instagram, Facebook, YouTube, Facebook Messenger, Spotify, TikTok, Telegram','3-5 hours','Not necessary',Durability,4,'Unable to inspect product',20001-30000,'Delivery staff',Vivo
LGBTQ+,33-40,Student,'Email, , Finance','Instagram, Facebook, YouTube, Facebook Messenger, TikTok','>5 hours','Not necessary',Stability,5,'Concerns about after-sales service',20001-30000,Freelancer,Vivo
LGBTQ+,26-35,Married,'Play games','Instagram, YouTube, TikTok','3-5 hours','Highly essential',Price,5,'Concerns about payment security',50001-100000,Housewife,Samsung
LGBTQ+,46-55,Student,'Read news, Check stocks, Finance','YouTube, TikTok','3-5 hours','Not important',Ecosystem,5,'No problems',20001-30000,Manager,Realme
Male,18-25,Married,'Read news, Check stocks, Finance',WhatsApp,'0-1 hours',Essential,'Value for money',3,'Outdated system','Less than 15000',Housewife,Huawei
LGBTQ+,36-45,Married,'Email, , Finance','Instagram, Facebook, YouTube, Facebook Messenger, TikTok','1-3 hours','Not important',Stability,2,'Dead pixels on screen',30001-50000,Retired,Samsung
Female,18-25,Married,'Watch movies/listen to music, Play games, Cloud apps','Instagram, Facebook, TikTok','3-5 hours','Not necessary','Sensor quality',2,'Payment issues','Less than 15000','Logistics staff','Realme 7 5G'
LGBTQ+,56+,Working,'Watch movies/listen to music, Play games','Facebook, TikTok, Line','0-1 hours','Highly essential',Price,1,'Concerns about warranty','Less than 15000','Private company employee',Oppo
Female,26-35,Working,'Read news, Check stocks, Finance','Instagram, Facebook, YouTube','5-6 hours','Not important',Reliability,5,'Payment issues','Less than 15000',Artist,'Realme 7 5G'
Female,36-45,Married,'Play games','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','5-6 hours','Not important',Durability,2,'Device overheats','Less than 15000','Content creator',Realme
Male,60+,Working,'Play games','Instagram, Facebook, YouTube, Facebook Messenger, TikTok','1-3 hours',Essential,Brand,5,'Outdated system',50001-100000,Investor,Samsung
Female,26-35,Working,'Play games, Take photos, Watch movies','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok','1-3 hours','Somewhat important',Price,1,'No problems','Less than 15000',Retired,Oppo
Female,46-55,Single,'Play games, Take photos/videos, Social media','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','3-5 hours','Not important',Design,1,'After-sales service issues',20001-30000,Manager,Vivo
LGBTQ+,56+,Married,'GPS navigation, Check car condition, Listen to podcasts','Instagram, Facebook, Facebook Messenger, TikTok','>5 hours','Not important',Stability,2,'Product quality doesn\'t match ads','Less than 15000','Office worker','Realme 7 5G'
LGBTQ+,18-25,Working,'Online shopping, Social media, Finance','Instagram, Facebook, Facebook Messenger, TikTok, LINE','1-3 hours','Not important','Sensor quality',2,'Dead pixels on screen','Less than 15000','Logistics staff',Infinix
Male,36-45,Working,'Chat with family, Read e-books, Listen to radio','Facebook, YouTube, Facebook Messenger','5-6 hours','Not important','Product features',4,'Delivery delays',20001-30000,Employee,Huawei
Female,36-45,Student,'Online shopping, Social media, Finance','Instagram, YouTube, Spotify, TikTok','3-5 hours','Not necessary',Durability,4,'Difficult to compare prices','Less than 15000','Civil servant',Huawei
LGBTQ+,46-55,Student,'Online shopping, Social media, Finance','Facebook, YouTube, Facebook Messenger, Spotify','>5 hours','Highly essential','Product features',1,'Product is too expensive',20001-30000,Employee,Vivo
LGBTQ+,26-32,Single,'Social media, Take photos/videos, Watch movies/Listen to music','Instagram, Facebook, TikTok','5-6 hours','Somewhat important',Features,2,'Issues with delivery','Less than 15000',Manager,Oppo
Female,46-55,Student,'Watch movies/listen to music, Communication/meetings, Social media','Instagram, Facebook, Facebook Messenger, TikTok, Telegram','3-5 hours','Somewhat important',Camera,5,'Delivery delays','Less than 15000','Online seller',Infinix
Male,56+,Student,'Watch movies/listen to music, Play games, Cloud apps','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line, X','0-1 hours','Not necessary','Product features',4,'Concerns about payment security','Less than 15000',Freelancer,Redmi
LGBTQ+,18-25,Working,'Cloud apps, Communication/meetings, Social media','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Line','5-6 hours',Essential,Price,3,'Issues with delivery',30001-50000,Student,Samsung
Female,33-40,Married,'Read news, Check stocks, Finance',Facebook,'0-1 hours','Not important',Performance,4,'Device overheats','Less than 15000',Retired,Apple
Male,26-35,Married,'Play games, Take photos/videos',Facebook,'5-6 hours',Essential,Performance,3,'Uncertainty about warranty','Less than 15000','Content creator',Infinix
Male,26-32,Working,'Play games, Take photos, Watch movies','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok','5-6 hours',Essential,Features,3,'Complex payment process','Less than 15000','Civil servant',Realme
Male,60+,Student,'Play games, Take photos/videos, Social media',YouTube,'>5 hours','Not necessary','Product features',5,'Uncertainty about after-sales service',50001-100000,'Online seller',Samsung
Male,26-35,Working,'Online shopping, Social media, Finance','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok','3-5 hours','Highly essential',Features,4,'Limited warranty coverage','Less than 15000','Content creator',Oppo
Male,26-32,Student,'Communication/meetings, Social media','Instagram, YouTube, Facebook Messenger, Spotify, TikTok','>5 hours','Not necessary','Value for money',4,'Device overheats',15001-20000,'Civil servant',Samsung
LGBTQ+,56+,Working,'Watch movies/listen to music, Play games, Social media','Instagram, Facebook, TikTok','0-1 hours',Essential,Design,3,'Concerns about safety','Less than 15000','Delivery staff',Samsung
Male,26-35,Single,'Play games, Streaming, Take photos/videos',YouTube,'3-5 hours','Highly essential',Features,4,'Unable to inspect product',20001-30000,'Office worker',Vivo
LGBTQ+,36-45,Single,'Watch movies/listen to music, Communication/meetings, Social media','Instagram, YouTube, Facebook Messenger, Spotify, TikTok','3-5 hours','Highly essential',Ecosystem,1,'Limited warranty coverage','Less than 15000','Delivery staff',Infinix
LGBTQ+,56+,Working,'Take photos, Listen to music, Social media',CapCut,'>5 hours','Highly essential','Product features',1,'Payment issues','Less than 15000','Logistics staff','Realme 7 5G'
LGBTQ+,36-45,Married,'Watch movies/listen to music, Take photos/videos, Social media','YouTube, TikTok','0-1 hours','Not important',Brand,5,'Device overheats','Less than 15000',Investor,Redmi
Female,36-45,Student,'Track delivery, Customer chat, Email','Instagram, YouTube, Spotify, TikTok','5-6 hours','Highly essential',Features,5,'Payment issues','Less than 15000',Freelancer,Huawei
Male,46-55,Working,'Watch movies/listen to music, Play games, Communication/meetings','Instagram, Facebook, TikTok','3-5 hours','Highly essential',Brand,5,'No problems','Less than 15000',Housewife,'Realme 7 5G'
LGBTQ+,60+,Married,'Art photography, Video editing, Upload stories',Facebook,'1-3 hours',Essential,'Sensor quality',4,'Payment security concerns','Less than 15000','Business owner','Realme 7 5G'
LGBTQ+,60+,Student,'Watch movies/listen to music, Play games, Communication/meetings','Instagram, Facebook, YouTube, Facebook Messenger, Telegram','1-3 hours','Somewhat important',Simplicity,3,'Concerns about warranty',15001-20000,Artist,Apple
Female,18-25,Married,'Email, , Finance','Instagram, Facebook, YouTube, Facebook Messenger, Spotify','1-3 hours','Not necessary',Price,3,'No problems','Less than 15000','Online seller',Infinix
Male,18-25,Working,'Watch movies/listen to music, Play games, Cloud apps','Instagram, Facebook, TikTok','0-1 hours','Not necessary',Design,3,'Insufficient storage',50001-100000,'Logistics staff',Oppo
Male,26-35,Single,'Watch movies, Play games, Take photos','Facebook, YouTube, Facebook Messenger, TikTok','1-3 hours','Not important',Camera,3,'Concerns about after-sales service',20001-30000,'Civil servant',Huawei
Female,56+,Married,'Play games, Watch movies, Take photos','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, TikTok','3-5 hours',Essential,Camera,2,'Concerns about safety',20001-30000,Investor,Huawei
LGBTQ+,36-45,Working,'Art photography, Video editing, Upload stories','Instagram, Facebook, YouTube, Snapchat, Facebook Messenger, Spotify, WhatsApp, TikTok, Telegram','0-1 hours','Highly essential',Stability,1,'Concerns about after-sales service',30001-50000,Retired,Oppo
Female,56+,Student,'Streaming, Take photos/videos, Edit video','Instagram, Facebook Messenger, TikTok','0-1 hours','Somewhat important',Performance,2,'Payment issues',20001-30000,'Factory worker',Realme
LGBTQ+,26-35,Single,'Cloud apps, Communication/meetings, Social media','Instagram, Facebook, YouTube, Spotify, TikTok','3-5 hours','Somewhat important',Features,1,'Payment security concerns','Less than 15000','Office worker',Infinix
Female,33-40,Married,'Watch movies, Listen to music, Take photos',Shopee,'5-6 hours','Not necessary','Value for money',1,'Concerns about payment security','Less than 15000',Manager,Redmi
LGBTQ+,60+,Single,'Watch movies, Play games, Take photos',YouTube,'>5 hours','Not important',Reliability,3,'Concerns about after-sales service','Less than 15000',Manager,Realme
Female,46-55,Student,'/, Email, Finance','Instagram, Facebook, YouTube, Facebook Messenger, TikTok, Telegram','3-5 hours','Highly essential',Reliability,5,'Uncertainty about warranty','Less than 15000','Factory worker',Samsung
